target,Account Balance,Duration of Credit (month),Payment Status of Previous Credit,Purpose,Credit Amount,Value Savings/Stocks,Length of current employment,Instalment per cent,Sex & Marital Status,Guarantors,Duration in Current address,Most valuable available asset,Age (years),Concurrent Credits,Type of apartment,No of Credits at this Bank,Occupation,No of dependents,Telephone,Foreign Worker
1,0.6666666666666667,0.029411764705882346,1.0,0.0,0.05904038736656762,0.25,1.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666667,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
0,0.3333333333333333,0.6470588235294117,0.5,0.2,0.5342797402883239,0.0,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.125,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.20588235294117646,0.5,0.30000000000000004,0.0482007263123143,1.0,0.25,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.035714285714285754,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.07352941176470588,1.0,0.30000000000000004,0.04886101023440079,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.10714285714285715,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.9,0.3476394849785408,0.0,0.5,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666667,0.035714285714285754,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.0,0.06289204357873886,0.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.0,0.21428571428571425,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.6470588235294117,0.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.23214285714285715,0.0,0.5,0.0,1.0,0.0,1.0,1.0
1,1.0,0.1176470588235294,1.0,0.2,0.07384175195333993,0.75,0.75,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.28571428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.38235294117647056,1.0,0.1,0.3266754704522945,0.25,0.75,0.0,1.0,0.0,1.0,0.6666666666666667,0.0892857142857143,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.0,0.023770221195113902,0.25,0.75,1.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.5714285714285714,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.1176470588235294,0.25,0.0,0.024595576097722022,0.0,0.25,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.48214285714285715,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.2941176470588235,1.0,0.1,0.148949048090679,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.7857142857142858,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,1.0,0.20588235294117646,0.5,0.5,0.09315505667436998,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.0,0.07142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.6666666666666667,0.029411764705882346,1.0,0.6000000000000001,0.04385385715857819,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5535714285714286,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0,0.3333333333333333,0.20588235294117646,0.75,0.2,0.2226807527236712,0.0,1.0,1.0,0.0,0.0,0.6666666666666667,1.0,0.37499999999999994,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.75,0.9,0.15010454495433037,1.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.23214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,1.0,0.16176470588235292,0.5,0.0,0.18190822053483,1.0,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,1.0,0.17857142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,1.0,0.6470588235294117,0.5,0.9,0.2527786948387807,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.0,0.08823529411764706,0.5,0.1,0.14295146913172666,0.25,0.5,0.0,0.6666666666666667,0.5,0.3333333333333333,0.0,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
0,1.0,0.47058823529411764,0.75,0.30000000000000004,0.2318146803125344,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.125,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.020633872565203038,0.0,0.25,1.0,1.0,1.0,0.0,0.0,0.125,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.30000000000000004,0.06965995378012545,0.75,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.42857142857142855,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,1.0,0.6470588235294117,1.0,0.0,0.543468691537361,0.5,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,1.0,0.44642857142857145,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.029411764705882346,1.0,0.0,0.10069329811819082,0.5,0.5,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.029411764705882346,1.0,0.0,0.061131286453174866,0.0,0.25,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.37499999999999994,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,1.0
0,0.3333333333333333,0.38235294117647056,1.0,0.2,0.44767249917464513,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.5357142857142858,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.30000000000000004,0.014966435567293938,0.5,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.41071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,1.0,0.08823529411764706,0.5,0.0,0.06426763508308572,0.25,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.0,0.28571428571428575,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
1,0.6666666666666667,0.08823529411764706,0.5,0.4,0.0536480686695279,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.6666666666666667,0.1176470588235294,0.5,0.2,0.06734896005282272,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25000000000000006,0.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.3529411764705882,1.0,0.30000000000000004,0.1371739848134698,0.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.17857142857142855,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.07352941176470588,0.5,0.2,0.06261692527786948,0.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.6470588235294117,1.0,0.2,0.2666446572025971,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0,0.0,0.1176470588235294,0.5,0.30000000000000004,0.0233300319137229,0.25,0.75,1.0,1.0,0.0,0.0,0.3333333333333333,0.01785714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.06839440959612633,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.26785714285714285,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
1,0.3333333333333333,0.23529411764705882,0.0,0.1,0.3245295477055134,0.25,1.0,0.6666666666666667,1.0,0.0,1.0,0.6666666666666667,0.21428571428571425,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.20588235294117646,1.0,0.30000000000000004,0.04666006382744581,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.8214285714285714,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
0,0.0,0.20588235294117646,0.5,0.4,0.0532078793881369,0.0,0.5,1.0,1.0,0.0,0.6666666666666667,0.0,0.49999999999999994,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.16424562561901618,0.5,1.0,0.6666666666666667,0.0,0.0,0.3333333333333333,0.6666666666666667,0.30357142857142855,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.08823529411764706,0.5,0.0,0.05705953560030813,1.0,1.0,1.0,0.6666666666666667,0.5,0.3333333333333333,0.3333333333333333,0.46428571428571425,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0
0,0.0,0.3529411764705882,0.5,0.0,0.20666886761307363,0.0,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.46428571428571425,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.23529411764705882,0.75,0.1,0.37454605480356556,1.0,0.75,0.6666666666666667,0.6666666666666667,0.0,1.0,0.3333333333333333,0.30357142857142855,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0
1,1.0,0.1176470588235294,1.0,0.30000000000000004,0.11450423682183337,1.0,1.0,0.0,0.6666666666666667,0.5,1.0,0.0,0.5357142857142858,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.029411764705882346,0.5,0.5,0.022559700671288655,0.5,0.75,0.3333333333333333,1.0,0.0,1.0,0.0,0.07142857142857145,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.0,0.39738087377572356,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0892857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.029411764705882346,0.5,0.4,0.005117200396170352,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.0706503796632552,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.07142857142857145,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.20588235294117646,0.5,0.2,0.1513700891383295,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.37499999999999994,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.2,0.22565203037306042,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5178571428571428,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0
1,1.0,0.16176470588235292,0.5,0.1,0.19599427753934193,0.25,0.25,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.07142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.6666666666666667,0.20588235294117646,0.5,0.2,0.15401122482667548,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.46428571428571425,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.5,0.0,0.028007043028502255,0.0,0.75,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.5588235294117647,0.25,0.1,0.49702872235061074,0.0,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,1.0,0.6428571428571428,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.1764705882352941,1.0,0.0,0.050896885660834154,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.875,1.0,1.0,0.6666666666666667,0.0,0.0,1.0,0.0
1,1.0,0.20588235294117646,0.5,0.30000000000000004,0.06619346318917134,0.0,0.25,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.30000000000000004,0.06866952789699571,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.07142857142857145,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.2941176470588235,0.25,0.6000000000000001,0.08732254869593925,0.0,0.75,1.0,0.3333333333333333,0.0,1.0,1.0,0.26785714285714285,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,1.0,0.30000000000000004,0.05397821063057115,0.75,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6785714285714286,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0
0,1.0,0.47058823529411764,0.5,0.2,0.590073731704633,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.125,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
0,0.6666666666666667,0.20588235294117646,0.5,0.2,0.14383184769450866,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.26785714285714285,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,0.0,0.38235294117647056,0.5,0.2,0.18553978210630573,0.75,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6785714285714286,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,1.0,0.47058823529411764,0.75,0.9,0.5129305601408606,0.0,0.25,0.0,0.0,0.0,0.0,0.6666666666666667,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.6666666666666667,0.029411764705882346,1.0,0.0,0.06014086057004511,0.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0,0.48214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0
0,0.0,0.2941176470588235,0.25,0.2,0.36436667767139874,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6428571428571428,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.338235294117647,0.75,0.9,0.2678001540662485,0.0,0.75,0.6666666666666667,0.6666666666666667,0.0,1.0,0.6666666666666667,0.125,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.07352941176470588,0.5,0.6000000000000001,0.052217453505007144,0.0,0.75,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
1,1.0,0.16176470588235292,1.0,0.2,0.13965004952129417,0.0,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666667,0.6666666666666667,0.0892857142857143,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.2,0.4110817651590184,1.0,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,1.0
1,0.3333333333333333,0.8235294117647058,0.75,0.30000000000000004,0.39440959612633436,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0,0.14285714285714285,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.30000000000000004,0.0926598437328051,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,1.0,0.125,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,1.0,0.20588235294117646,0.75,0.9,0.10559040387366568,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.8235294117647058,0.5,0.30000000000000004,0.5444040937603168,0.25,0.75,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.035714285714285754,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.16176470588235292,0.5,0.2,0.08776273797733025,0.0,0.25,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.48214285714285715,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.2,0.07741828986464179,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,0.14285714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.2941176470588235,0.0,0.2,0.21239132827115662,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.07142857142857145,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0
0,0.3333333333333333,0.2941176470588235,0.5,0.1,0.6783867062837019,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.44642857142857145,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.0,0.16176470588235292,0.5,0.0,0.06344228018047761,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.16071428571428575,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.07352941176470588,0.5,0.30000000000000004,0.07813359744690217,0.0,0.25,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.0535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.20588235294117646,1.0,0.1,0.16391548365797293,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.33928571428571425,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.6470588235294117,1.0,0.9,0.40601958842302194,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.48214285714285715,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,0.0
1,0.6666666666666667,0.07352941176470588,0.5,0.30000000000000004,0.0482007263123143,0.25,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5357142857142858,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.30000000000000004,0.05727963024100363,0.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.28571428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.029411764705882346,0.5,0.30000000000000004,0.012875536480686695,0.0,0.75,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.16071428571428575,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.13235294117647056,1.0,0.30000000000000004,0.034774953229888855,0.0,0.25,1.0,0.6666666666666667,1.0,1.0,0.0,0.07142857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.23529411764705882,0.5,0.2,0.10795642126114229,1.0,0.75,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.35714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.029411764705882346,0.5,0.6000000000000001,0.0708704743039507,0.0,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6607142857142858,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.6470588235294117,1.0,0.1,0.473643666776714,1.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.28571428571428575,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.0,0.05353802134918015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48214285714285715,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.044117647058823525,0.5,0.30000000000000004,0.11912622427643886,0.0,0.5,0.6666666666666667,0.6666666666666667,1.0,0.3333333333333333,0.0,0.26785714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.6470588235294117,0.25,0.9,0.18482447452404535,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,0.5,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.07352941176470588,0.5,0.30000000000000004,0.13464289644547156,0.0,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
0,1.0,0.20588235294117646,0.25,0.0,0.34158688235941453,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.35714285714285715,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0
1,0.6666666666666667,0.38235294117647056,1.0,0.30000000000000004,0.18741058655221746,1.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.5357142857142858,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.3333333333333333,0.20588235294117646,0.0,0.0,0.11158798283261802,0.25,0.25,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.38235294117647056,1.0,0.1,0.5707604269836029,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.33928571428571425,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.0
0,0.0,0.2941176470588235,0.25,0.2,0.17051832287883792,0.5,0.25,1.0,0.6666666666666667,0.0,1.0,1.0,0.19642857142857145,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.0
1,1.0,0.2941176470588235,1.0,0.9,0.23528117090348852,0.0,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.0,0.9821428571428572,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0,0.0,0.6470588235294117,0.5,0.9,0.22328601298558381,0.0,0.25,0.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0892857142857143,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.2941176470588235,0.5,0.0,0.05480356553317926,0.0,0.25,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.07142857142857145,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.1176470588235294,1.0,0.2,0.10982722570705403,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.7321428571428572,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.2,0.09199955981071861,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.32142857142857145,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.47058823529411764,1.0,0.30000000000000004,0.1701331572576208,1.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.5714285714285714,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.23529411764705882,1.0,0.2,0.2213051612193243,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0892857142857143,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.07059535600308132,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.33928571428571425,0.5,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.07164080554638494,0.0,0.75,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666667,0.23214285714285715,0.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
0,0.0,0.07352941176470588,0.5,0.0,0.06448772972378122,0.0,0.25,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.32352941176470584,0.5,0.1,0.42456256190161773,0.0,0.25,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.47058823529411764,0.0,0.5,0.13002090899086607,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,1.0,0.0,0.09601628700341147,0.25,0.25,1.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.14285714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.07352941176470588,0.5,0.30000000000000004,0.10278419720479806,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,0.32142857142857145,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.47058823529411764,0.75,0.30000000000000004,0.23131946737096953,0.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.0,0.26785714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.6666666666666667,0.47058823529411764,0.5,0.30000000000000004,0.21789369428854408,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,1.0,0.47058823529411764,1.0,0.2,0.37839771101573677,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.07142857142857145,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.20588235294117646,0.5,0.30000000000000004,0.04748541873005392,0.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.125,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,0.3333333333333333,0.08823529411764706,0.25,0.30000000000000004,0.043908880818752064,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.07142857142857145,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.029411764705882346,1.0,0.30000000000000004,0.0505667436997909,1.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.8571428571428572,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.8235294117647058,0.75,0.9,0.36238582590513924,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.7857142857142858,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.08823529411764706,0.5,0.0,0.06129635743369649,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.8035714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
